State_Name,Season,Crop,Area,Production
4,2,36,1852.0,23235.0
4,2,46,1807.0,27887.0
4,2,27,5663.0,42018.0
4,2,5,8044.0,290766.0
4,2,6,431.0,1377.0
4,2,8,1377.0,884.0
4,6,1,152890.0,275309.0
4,3,1,34348.0,35752.0
4,1,12,1345.0,906.0
4,1,15,14.0,6.0
4,1,42,8548.0,106883.0
4,1,21,969.0,421.0
4,1,25,118.0,46.0
4,4,18,111.0,48.0
4,4,22,460.0,206.0
4,4,20,1433.0,513.0
4,4,10,850.0,343.0
4,4,43,3720.0,1207.0
4,4,38,27057.0,12349.0
4,4,11,3508.0,1601.0
4,4,19,5760.0,4900.0
4,5,1,58736.0,134682.0
4,2,4,3224.0,39277000.0
4,2,7,1281.0,802.0
4,2,23,1018.0,2139.0
4,2,27,5426.0,54698.0
4,2,5,6871.0,226775.0
4,2,6,449.0,1432.0
4,2,8,1362.0,874.0
4,6,1,135354.0,229848.0
4,3,1,26300.0,24868.0
4,1,12,1249.0,842.0
4,1,15,12.0,5.0
4,1,42,7744.0,98315.0
4,1,9,485.0,322.0
4,1,21,1182.0,518.0
4,1,25,113.0,43.0
4,4,18,110.0,48.0
4,4,22,525.0,236.0
4,4,20,1417.0,509.0
4,4,10,757.0,307.0
4,4,43,1698.0,550.0
4,4,38,16172.0,8722.0
4,4,11,1713.0,934.0
4,4,19,3627.0,3940.0
4,5,1,51349.0,108538.0
4,2,2,2790.0,41365.0
4,2,7,1307.0,822.0
4,2,23,842.0,1769.0
4,2,27,4090.0,31466.0
4,2,5,6130.0,205987.0
4,2,6,327.0,1028.0
4,2,8,1302.0,834.0
4,6,1,136033.0,205340.0
4,3,1,24677.0,30536.0
4,1,12,1250.0,843.0
4,1,15,13.0,5.0
4,1,42,8465.0,103023.0
4,1,9,410.0,275.0
4,1,21,1258.0,553.0
4,1,25,79.0,30.0
4,4,18,118.0,52.0
4,4,22,489.0,219.0
4,4,20,1900.0,680.0
4,4,10,873.0,351.0
4,4,43,2219.0,719.0
4,4,38,18315.0,9980.0
4,4,11,2184.0,1200.0
4,4,19,4205.0,4476.0
4,5,1,50412.0,109513.0
4,2,2,2874.0,42625.0
4,2,4,3195.0,35328000.0
4,2,7,1328.0,835.0
4,2,23,848.0,1781.0
4,2,27,4920.0,29735.0
4,2,5,6121.0,214489.0
4,2,6,305.0,963.0
4,2,8,1354.0,867.0
4,6,1,94209.0,131624.0
4,3,1,19065.0,25429.0
4,1,12,1214.0,831.0
4,1,15,16.0,6.0
4,1,42,9548.0,138175.0
4,1,9,398.0,269.0
4,1,21,1077.0,473.0
4,1,25,220.0,92.0
4,4,18,104.0,45.0
4,4,22,501.0,225.0
4,4,20,1682.0,603.0
4,4,10,1016.0,412.0
4,4,43,1448.0,468.0
4,4,38,16167.0,9412.0
4,4,11,1898.0,956.0
4,4,19,3100.0,2868.0
4,5,1,42793.0,104808.0
4,2,2,3148.0,46755.0
4,2,4,3222.0,27760000.0
4,2,7,1311.0,823.0
4,2,23,812.0,1705.0
4,2,27,5147.0,29911.0
4,2,5,6296.0,221502.0
4,2,6,458.0,1460.0
4,2,8,1902.0,1224.0
4,6,1,130754.0,186523.0
4,3,1,18656.0,27553.0
4,1,12,449.0,303.0
4,1,15,29.0,11.0
4,1,42,9506.0,138944.0
4,1,9,88.0,50.0
4,1,21,1083.0,525.0
4,1,25,225.0,94.0
4,4,44,1939.0,1274.0
4,4,18,68.0,30.0
4,4,22,481.0,215.0
4,4,20,1160.0,416.0
4,4,10,750.0,303.0
4,4,43,1485.0,481.0
4,4,38,12910.0,6747.0
4,4,11,1939.0,1274.0
4,4,19,3565.0,3291.0
4,5,1,40344.0,84363.0
4,2,2,3098.0,42605.0
4,2,4,3223.0,34655000.0
4,2,7,1213.0,757.0
4,2,23,886.0,1971.0
4,2,27,4844.0,24844.0
4,2,5,7772.0,283905.0
4,2,6,411.0,1311.0
4,2,8,2084.0,1345.0
4,6,1,136199.0,201910.0
4,3,1,18811.0,26630.0
4,1,12,968.0,654.0
4,1,15,22.0,9.0
4,1,42,9955.0,146932.0
4,1,9,415.0,278.0
4,1,21,1043.0,456.0
4,1,25,266.0,112.0
4,4,2,3078.0,44583.0
4,4,18,92.0,39.0
4,4,22,331.0,148.0
4,4,20,1583.0,568.0
4,4,10,771.0,312.0
4,4,43,1741.0,565.0
4,4,38,16941.0,10552.0
4,4,11,2301.0,1613.0
4,4,19,3655.0,3631.0
4,5,1,48829.0,126120.0
4,2,2,3078.0,44583.0
4,2,4,3242.0,37901000.0
4,2,7,1190.0,747.0
4,2,23,495.0,1060.0
4,2,27,4899.0,28342.0
4,2,5,7198.0,270596.0
4,2,6,374.0,1183.0
4,2,8,1750.0,1126.0
4,6,1,114219.0,228143.0
4,3,1,16005.0,24301.0
4,1,12,975.0,662.0
4,1,15,19.0,7.0
4,1,42,9273.0,115965.0
4,1,9,435.0,294.0
4,1,21,976.0,447.0
4,1,25,218.0,94.0
4,4,2,3238.0,46535.0
4,4,18,89.0,39.0
4,4,22,568.0,255.0
4,4,20,1370.0,490.0
4,4,10,800.0,323.0
4,4,43,1711.0,554.0
4,4,38,13638.0,7762.0
4,4,11,2140.0,1474.0
4,4,19,3226.0,3333.0
4,5,1,47125.0,126538.0
4,2,2,3238.0,46535.0
4,2,4,3242.0,37901000.0
4,2,7,1218.0,756.0
4,2,23,608.0,1314.0
4,2,27,4449.0,37539.0
4,2,5,6950.0,246982.0
4,2,6,251.0,801.0
4,2,8,1720.0,1103.0
4,6,1,121017.0,201940.0
4,3,45,14540.0,22093.0
4,3,1,14540.0,22093.0
4,1,12,530.0,425.0
4,1,15,29.0,11.0
4,1,42,9860.0,94952.0
4,1,9,428.0,331.0
4,1,33,40.0,477.0
4,1,36,715.0,15556.0
4,1,21,1131.0,607.0
4,1,25,252.0,111.0
4,4,7,1644.0,1192.0
4,4,41,554.0,5462.0
4,4,18,99.0,43.0
4,4,22,599.0,298.0
4,4,20,1063.0,442.0
4,4,10,989.0,460.0
4,4,43,1632.0,546.0
4,4,46,368.0,5700.0
4,4,38,13010.0,8157.0
4,4,6,434.0,1370.0
4,4,11,2741.0,1733.0
4,4,19,3172.0,3234.0
4,5,45,41332.0,93853.0
4,5,1,41332.0,93853.0
4,2,2,2821.0,37399.0
4,2,4,3323.0,23547.0
4,2,23,702.0,1604.0
4,2,27,5504.0,41893.0
4,2,5,6750.0,247924.0
4,2,8,2028.0,1744.0
4,6,45,136220.0,208257.0
4,6,1,136220.0,208257.0
4,3,45,12985.0,19932.0
4,3,1,12985.0,19932.0
4,1,12,486.0,375.0
4,1,15,16.0,6.0
4,1,42,9670.0,87962.0
4,1,9,453.0,392.0
4,1,33,42.0,527.0
4,1,36,714.0,10250.0
4,1,21,1138.0,714.0
4,1,25,253.0,108.0
4,4,7,1469.0,1072.0
4,4,41,486.0,4848.0
4,4,18,101.0,47.0
4,4,22,471.0,253.0
4,4,20,1288.0,599.0
4,4,10,999.0,520.0
4,4,43,1920.0,801.0
4,4,46,365.0,5813.0
4,4,38,13585.0,9180.0
4,4,6,433.0,1414.0
4,4,11,2791.0,1772.0
4,4,19,2840.0,3164.0
4,5,1,33914.0,103130.0
4,2,2,2805.0,50137.0
4,2,4,3156.0,19952.0
4,2,23,731.0,2402.0
4,2,27,5791.0,42685.0
4,2,5,6249.0,209771.0
4,2,8,2014.0,1753.0
4,6,45,131456.0,246466.0
4,6,1,131456.0,246466.0
4,3,45,12088.0,18018.0
4,3,1,12088.0,18018.0
4,1,12,539.0,419.0
4,1,15,16.0,7.0
4,1,42,10255.0,148484.0
4,1,9,529.0,2074.0
4,1,33,40.0,503.0
4,1,36,753.0,11089.0
4,1,21,1114.0,705.0
4,1,25,457.0,196.0
4,4,7,1457.0,1064.0
4,4,41,511.0,5098.0
4,4,18,105.0,51.0
4,4,22,589.0,356.0
4,4,20,1260.0,583.0
4,4,10,1013.0,560.0
4,4,43,2062.0,1128.0
4,4,46,933.0,14858.0
4,4,38,14462.0,10209.0
4,4,6,465.0,5352.0
4,4,11,2783.0,1935.0
4,4,19,2765.0,3100.0
4,5,45,44319.0,122928.0
4,5,1,44319.0,122928.0
4,2,2,2901.0,51853.0
4,2,4,3345.0,15117.0
4,2,23,768.0,2523.0
4,2,27,5967.0,63312.0
4,2,5,6124.0,219193.0
4,2,8,1982.0,1724.0
4,6,45,140244.0,295177.0
4,6,1,140244.0,295177.0
4,3,45,11711.0,19345.0
4,3,1,11711.0,19345.0
4,1,12,560.0,492.0
4,1,15,14.0,7.0
4,1,42,9771.0,165838.0
4,1,9,593.0,1826.0
4,1,33,51.0,641.0
4,1,36,762.0,11222.0
4,1,21,1075.0,722.0
4,1,25,619.0,334.0
4,4,7,1453.0,1068.0
4,4,41,451.0,4503.0
4,4,18,103.0,62.0
4,4,22,511.0,321.0
4,4,20,1012.0,621.0
4,4,10,903.0,524.0
4,4,43,1888.0,1075.0
4,4,46,341.0,5225.0
4,4,38,14882.0,10177.0
4,4,6,502.0,5783.0
4,4,11,2904.0,1646.0
4,4,19,2047.0,2063.0
4,5,45,43088.0,120369.0
4,5,1,43088.0,120369.0
4,2,2,3001.0,53640.0
4,2,23,816.0,2689.0
4,2,27,6238.0,58400.0
4,2,5,6072.0,203639.0
4,2,8,1910.0,1671.0
4,6,45,146934.0,270857.0
4,6,1,146934.0,270857.0
4,3,1,41500.0,24528.0
4,1,12,325.0,195.0
4,1,15,18.0,8.0
4,1,42,1890.0,21273.0
4,1,9,350.0,263.0
4,1,25,130.0,55.0
4,1,5,225.0,9747.0
4,4,18,30.0,14.0
4,4,22,1450.0,815.0
4,4,38,11500.0,7970.0
4,4,19,4000.0,6392.0
4,5,1,1280.0,1009.0
4,2,4,2000.0,9214.0
4,2,7,710.0,525.0
4,2,23,300.0,300.0
4,2,27,3800.0,36237.0
4,2,21,700.0,365.0
4,2,6,200.0,1126.0
4,2,8,600.0,560.0
4,6,1,105000.0,88738.0
4,3,1,41282.0,26769.0
4,1,12,310.0,186.0
4,1,15,18.0,8.0
4,1,42,1800.0,18270.0
4,1,9,535.0,401.0
4,1,21,750.0,392.0
4,1,25,120.0,52.0
4,4,18,40.0,18.0
4,4,22,1500.0,843.0
4,4,38,11200.0,6720.0
4,4,19,4000.0,4776.0
4,5,1,3000.0,4413.0
4,2,2,2000.0,29288.0
4,2,4,2002.0,12167000.0
4,2,7,700.0,511.0
4,2,23,530.0,530.0
4,2,27,4100.0,32763.0
4,2,5,225.0,8883.0
4,2,6,147.0,828.0
4,2,8,600.0,557.0
4,6,1,99200.0,109535.0
4,3,1,36770.0,32093.0
4,1,12,304.0,182.0
4,1,15,19.0,8.0
4,1,42,1750.0,17549.0
4,1,9,399.0,299.0
4,1,21,750.0,392.0
4,1,25,130.0,60.0
4,4,18,50.0,23.0
4,4,22,1800.0,1076.0
4,4,38,11660.0,5597.0
4,4,19,4125.0,5676.0
4,5,1,3075.0,5882.0
4,2,2,2000.0,29284.0
4,2,4,2002.0,12462000.0
4,2,7,740.0,548.0
4,2,23,350.0,350.0
4,2,27,4270.0,41893.0
4,2,5,207.0,8211.0
4,2,6,120.0,676.0
4,2,8,660.0,607.0
4,6,1,106972.0,136977.0
4,3,1,33000.0,31628.0
4,1,12,304.0,182.0
4,1,15,19.0,8.0
4,1,42,1340.0,11003.0
4,1,9,399.0,299.0
4,1,21,675.0,352.0
4,1,25,125.0,55.0
4,4,18,40.0,18.0
4,4,22,1850.0,1062.0
4,4,38,10950.0,5825.0
4,4,19,3950.0,4598.0
4,5,1,15115.0,15780.0
4,2,2,1900.0,27816.0
4,2,4,2200.0,12752000.0
4,2,7,700.0,516.0
4,2,23,345.0,345.0
4,2,27,3900.0,31567.0
4,2,5,210.0,8070.0
4,2,6,120.0,676.0
4,2,8,670.0,621.0
4,6,1,106972.0,125387.0
4,3,1,31500.0,24642.0
4,1,12,295.0,177.0
4,1,15,18.0,8.0
4,1,42,1315.0,12113.0
4,1,9,399.0,299.0
4,1,21,670.0,350.0
4,1,25,125.0,56.0
4,4,18,45.0,20.0
4,4,22,1850.0,1069.0
4,4,20,2940.0,1529.0
4,4,10,340.0,145.0
4,4,43,2800.0,2184.0
4,4,38,10850.0,7042.0
4,4,11,805.0,423.0
4,4,19,3975.0,4571.0
4,5,1,15175.0,17497.0
4,2,2,2000.0,29284.0
4,2,4,2200.0,14836000.0
4,2,7,700.0,515.0
4,2,23,340.0,340.0
4,2,27,3800.0,28986.0
4,2,5,200.0,7446.0
4,2,6,120.0,676.0
4,2,8,680.0,629.0
4,6,1,110000.0,138146.0
4,3,1,21800.0,17954.0
4,1,12,300.0,180.0
4,1,15,18.0,8.0
4,1,42,1310.0,12278.0
4,1,9,350.0,263.0
4,1,21,650.0,339.0
4,1,25,125.0,56.0
4,4,18,42.0,19.0
4,4,22,1850.0,1079.0
4,4,20,2900.0,1508.0
4,4,10,330.0,141.0
4,4,43,2400.0,1872.0
4,4,38,10700.0,5810.0
4,4,11,810.0,422.0
4,4,19,3940.0,5146.0
4,5,1,13815.0,17586.0
4,2,2,2000.0,29282.0
4,2,4,2110.0,8101000.0
4,2,7,710.0,524.0
4,2,23,350.0,350.0
4,2,33,15.0,138.0
4,2,36,300.0,5675.0
4,2,46,300.0,4100.0
4,2,27,3790.0,27459.0
4,2,5,185.0,6970.0
4,2,6,110.0,619.0
4,2,8,730.0,675.0
4,6,1,109990.0,138892.0
4,3,1,20500.0,18014.0
4,1,12,190.0,114.0
4,1,15,18.0,8.0
4,1,42,1300.0,11917.0
4,1,9,340.0,255.0
4,1,21,650.0,339.0
4,1,25,125.0,56.0
4,4,18,45.0,20.0
4,4,22,1815.0,1049.0
4,4,20,2900.0,1508.0
4,4,10,335.0,143.0
4,4,43,2420.0,1888.0
4,4,38,11210.0,6715.0
4,4,11,810.0,363.0
4,4,19,4100.0,5490.0
4,5,1,17100.0,25103.0
4,2,2,2000.0,29282.0
4,2,4,2050.0,11673000.0
4,2,7,700.0,516.0
4,2,23,340.0,340.0
4,2,33,27.0,256.0
4,2,36,310.0,5855.0
4,2,46,300.0,4067.0
4,2,27,4050.0,25944.0
4,2,5,180.0,7182.0
4,2,6,110.0,619.0
4,2,8,640.0,593.0
4,6,1,110000.0,142264.0
4,3,1,20500.0,10752.0
4,1,12,320.0,192.0
4,1,15,18.0,8.0
4,1,42,1260.0,4165.0
4,1,21,645.0,337.0
4,1,25,130.0,58.0
4,4,18,43.0,19.0
4,4,22,1790.0,1038.0
4,4,20,2950.0,1534.0
4,4,10,340.0,145.0
4,4,43,2460.0,1919.0
4,4,38,11270.0,6108.0
4,4,11,815.0,429.0
4,4,19,4080.0,5773.0
4,5,1,17900.0,26743.0
4,2,4,2045.0,18031000.0
4,2,7,685.0,299.0
4,2,23,345.0,345.0
4,2,27,4120.0,30076.0
4,2,5,180.0,6903.0
4,2,6,112.0,631.0
4,2,8,650.0,601.0
4,6,1,103000.0,130877.0
4,3,1,13285.0,10824.0
4,1,12,173.0,104.0
4,1,15,10.0,4.0
4,1,42,1046.0,8908.0
4,1,9,167.0,125.0
4,1,21,339.0,177.0
4,1,25,67.0,30.0
4,4,18,28.0,13.0
4,4,22,312.0,181.0
4,4,20,1585.0,824.0
4,4,10,173.0,74.0
4,4,43,1029.0,803.0
4,4,38,6213.0,3510.0
4,4,11,495.0,234.0
4,4,19,556.0,950.0
4,5,1,10012.0,14217.0
4,2,2,1440.0,21083.0
4,2,7,384.0,283.0
4,2,23,167.0,167.0
4,2,27,2347.0,12331.0
4,2,5,94.0,3698.0
4,2,6,64.0,360.0
4,2,8,395.0,365.0
4,6,1,57959.0,79926.0
4,3,1,7567.0,6024.0
4,1,12,143.0,86.0
4,1,15,2.0,1.0
4,1,42,929.0,7824.0
4,1,9,90.0,68.0
4,1,21,425.0,222.0
4,1,25,83.0,37.0
4,4,18,12.0,5.0
4,4,22,330.0,191.0
4,4,20,1048.0,545.0
4,4,10,238.0,101.0
4,4,43,980.0,764.0
4,4,38,5600.0,3276.0
4,4,11,637.0,340.0
4,4,19,950.0,986.0
4,5,1,9000.0,17433.0
4,2,2,1200.0,17569.0
4,2,4,1340.0,6840000.0
4,2,7,380.0,242.0
4,2,23,180.0,180.0
4,2,27,2073.0,12361.0
4,2,5,97.0,3667.0
4,2,6,80.0,450.0
4,2,8,380.0,352.0
4,6,1,65000.0,84577.0
4,3,1,7300.0,7521.0
4,1,12,130.0,78.0
4,1,15,2.0,1.0
4,1,42,900.0,8565.0
4,1,9,85.0,64.0
4,1,21,383.0,200.0
4,1,25,75.0,33.0
4,4,18,12.0,5.0
4,4,22,330.0,191.0
4,4,20,1052.0,113.0
4,4,10,213.0,91.0
4,4,43,1000.0,780.0
4,4,38,5050.0,2475.0
4,4,11,615.0,287.0
4,4,19,860.0,1060.0
4,5,1,8200.0,13300.0
4,2,2,1210.0,17716.0
4,2,4,1350.0,7150000.0
4,2,7,375.0,170.0
4,2,23,180.0,180.0
4,2,27,2250.0,17717.0
4,2,5,75.0,2856.0
4,2,6,80.0,450.0
4,2,8,390.0,361.0
4,6,1,65000.0,109227.0
4,3,1,6600.0,6819.0
4,1,12,91.0,55.0
4,1,15,1.0,1.0
4,1,42,950.0,8191.0
4,1,9,30.0,22.0
4,1,21,330.0,172.0
4,1,25,70.0,31.0
4,4,44,600.0,328.0
4,4,18,12.0,6.0
4,4,22,249.0,146.0
4,4,20,1000.0,450.0
4,4,10,185.0,77.0
4,4,43,742.0,573.0
4,4,38,5000.0,2555.0
4,4,11,600.0,328.0
4,4,19,660.0,622.0
4,5,1,8750.0,22479.0
4,2,2,1250.0,17312.0
4,2,4,1380.0,10547000.0
4,2,7,309.0,188.0
4,2,23,175.0,175.0
4,2,27,2200.0,14656.0
4,2,5,80.0,3125.0
4,2,6,50.0,282.0
4,2,8,390.0,361.0
4,6,1,65000.0,109675.0
4,3,1,5904.0,2769.0
4,1,12,95.0,57.0
4,1,15,1.0,1.0
4,1,42,900.0,6420.0
4,1,9,35.0,26.0
4,1,21,330.0,172.0
4,1,25,75.0,34.0
4,4,2,1280.0,18403.0
4,4,18,9.0,4.0
4,4,22,200.0,116.0
4,4,20,960.0,345.0
4,4,10,196.0,83.0
4,4,43,740.0,575.0
4,4,38,5000.0,3260.0
4,4,11,600.0,355.0
4,4,19,502.0,547.0
4,5,1,6750.0,18482.0
4,2,2,1280.0,18403.0
4,2,4,1390.0,8049000.0
4,2,7,300.0,215.0
4,2,23,150.0,150.0
4,2,27,1550.0,13604.0
4,2,5,84.0,3276.0
4,2,6,80.0,450.0
4,2,8,316.0,292.0
4,6,1,64025.0,110123.0
4,3,1,5117.0,4790.0
4,1,12,96.0,58.0
4,1,15,1.0,1.0
4,1,42,890.0,8420.0
4,1,9,35.0,26.0
4,1,21,385.0,201.0
4,1,25,80.0,37.0
4,4,2,1300.0,18572.0
4,4,18,10.0,5.0
4,4,22,300.0,175.0
4,4,20,960.0,289.0
4,4,10,200.0,84.0
4,4,43,750.0,583.0
4,4,38,5000.0,2960.0
4,4,11,600.0,423.0
4,4,19,575.0,705.0
4,5,1,6950.0,18529.0
4,2,2,1300.0,18572.0
4,2,4,1390.0,8049000.0
4,2,7,380.0,221.0
4,2,23,180.0,180.0
4,2,27,2150.0,17667.0
4,2,5,90.0,3518.0
4,2,6,80.0,450.0
4,2,8,390.0,361.0
4,6,1,64025.0,143672.0
4,3,45,4525.0,3860.0
4,3,1,4525.0,3860.0
4,1,12,98.0,60.0
4,1,15,1.0,1.0
4,1,42,2724.0,24667.0
4,1,9,46.0,39.0
4,1,33,1.0,10.0
4,1,36,215.0,5343.0
4,1,21,340.0,216.0
4,1,25,76.0,37.0
4,4,7,406.0,265.0
4,4,41,230.0,1833.0
4,4,18,19.0,9.0
4,4,22,305.0,196.0
4,4,20,960.0,437.0
4,4,10,220.0,105.0
4,4,43,800.0,642.0
4,4,46,67.0,917.0
4,4,38,6510.0,4034.0
4,4,6,81.0,467.0
4,4,11,610.0,400.0
4,4,19,570.0,533.0
4,5,45,10200.0,26653.0
4,5,1,10200.0,26653.0
4,2,2,1280.0,19169.0
4,2,4,1390.0,7818.0
4,2,23,190.0,859.0
4,2,27,2520.0,15749.0
4,2,5,100.0,3428.0
4,2,8,400.0,385.0
4,6,45,65000.0,110443.0
4,6,1,65000.0,110443.0
4,3,45,4930.0,6864.0
4,3,1,4930.0,6864.0
4,1,12,100.0,67.0
4,1,15,2.0,1.0
4,1,42,4660.0,46494.0
4,1,9,110.0,93.0
4,1,33,1.0,10.0
4,1,36,190.0,4931.0
4,1,21,320.0,217.0
4,1,25,40.0,19.0
4,4,7,406.0,272.0
4,4,41,230.0,1835.0
4,4,18,19.0,9.0
4,4,22,310.0,215.0
4,4,20,4000.0,2028.0
4,4,10,200.0,106.0
4,4,43,2700.0,2203.0
4,4,46,61.0,907.0
4,4,38,8020.0,6713.0
4,4,6,80.0,541.0
4,4,11,519.0,339.0
4,4,19,574.0,450.0
4,5,1,10932.0,30336.0
4,2,2,1280.0,20448.0
4,2,4,1390.0,10397.0
4,2,23,160.0,742.0
4,2,27,4000.0,24076.0
4,2,5,224.0,7509.0
4,2,8,425.0,412.0
4,6,45,65200.0,131912.0
4,6,1,65200.0,131912.0
4,3,45,4930.0,5701.0
4,3,1,4930.0,5701.0
4,1,12,96.0,67.0
4,1,15,1.0,1.0
4,1,42,4704.0,41735.0
4,1,9,115.0,496.0
4,1,33,1.0,10.0
4,1,36,170.0,4412.0
4,1,21,324.0,225.0
4,1,25,41.0,19.0
4,4,7,408.0,273.0
4,4,41,350.0,2793.0
4,4,18,20.0,10.0
4,4,22,225.0,147.0
4,4,20,4150.0,2154.0
4,4,10,250.0,133.0
4,4,43,3000.0,2505.0
4,4,46,60.0,892.0
4,4,38,8650.0,6029.0
4,4,6,100.0,677.0
4,4,11,475.0,313.0
4,4,19,700.0,640.0
4,5,45,11000.0,31823.0
4,5,1,11000.0,31823.0
4,2,2,1280.0,20448.0
4,2,4,1380.0,9945.0
4,2,23,170.0,788.0
4,2,27,4300.0,27617.0
4,2,5,250.0,8507.0
4,2,8,410.0,398.0
4,6,45,62000.0,115850.0
4,6,1,62000.0,115850.0
4,3,45,2000.0,3167.0
4,3,1,2000.0,3167.0
4,1,12,90.0,69.0
4,1,15,1.0,1.0
4,1,42,2010.0,16406.0
4,1,9,70.0,215.0
4,1,33,1.0,10.0
4,1,36,180.0,4671.0
4,1,21,305.0,222.0
4,1,25,20.0,12.0
4,4,7,432.0,292.0
4,4,41,382.0,3050.0
4,4,18,17.0,11.0
4,4,22,185.0,150.0
4,4,20,3825.0,2567.0
4,4,10,345.0,203.0
4,4,43,2720.0,3016.0
4,4,46,60.0,892.0
4,4,38,8655.0,6985.0
4,4,6,78.0,528.0
4,4,11,517.0,346.0
4,4,19,390.0,467.0
4,5,45,12375.0,36420.0
4,5,1,12375.0,36420.0
4,2,2,1074.0,17157.0
4,2,23,245.0,1139.0
4,2,27,4500.0,29183.0
4,2,5,220.0,7385.0
4,2,8,425.0,414.0
4,6,45,62000.0,144858.0
4,6,1,62000.0,144858.0
4,3,1,2512.0,2408.0
4,1,12,22.0,13.0
4,1,15,9.0,4.0
4,1,42,61.0,582.0
4,1,9,55.0,37.0
4,1,5,114.0,4687.0
4,4,18,13.0,6.0
4,4,22,4.0,2.0
4,4,38,2107.0,1188.0
4,4,19,251.0,326.0
4,5,1,10.0,12.0
4,2,4,567.0,3149.0
4,2,7,212.0,181.0
4,2,23,83.0,201.0
4,2,27,1279.0,9683.0
4,2,21,61.0,20.0
4,2,6,110.0,415.0
4,2,8,225.0,207.0
4,6,1,102181.0,103028.0
4,3,1,1443.0,1986.0
4,1,12,23.0,13.0
4,1,15,7.0,2.0
4,1,42,57.0,497.0
4,1,9,50.0,34.0
4,1,21,70.0,25.0
4,1,25,1.0,1.0
4,4,18,13.0,6.0
4,4,22,4.0,2.0
4,4,38,2761.0,1465.0
4,4,19,488.0,493.0
4,5,1,74.0,147.0
4,2,2,1920.0,27412.0
4,2,4,565.0,4186000.0
4,2,7,221.0,187.0
4,2,23,80.0,198.0
4,2,27,1187.0,13571.0
4,2,5,102.0,4083.0
4,2,6,135.0,511.0
4,2,8,303.0,250.0
4,6,1,88425.0,145785.0
4,3,1,1835.0,2345.0
4,1,12,14.0,8.0
4,1,15,6.0,2.0
4,1,42,50.0,446.0
4,1,9,52.0,35.0
4,1,21,77.0,25.0
4,1,25,5.0,3.0
4,4,18,12.0,6.0
4,4,22,2.0,2.0
4,4,38,2084.0,1259.0
4,4,19,366.0,469.0
4,5,1,126.0,280.0
4,2,2,1962.0,27841.0
4,2,4,566.0,2372000.0
4,2,7,231.0,196.0
4,2,23,86.0,210.0
4,2,27,1224.0,8745.0
4,2,5,98.0,3888.0
4,2,6,144.0,553.0
4,2,8,243.0,211.0
4,6,1,96019.0,175077.0
4,3,1,2245.0,3378.0
4,1,12,14.0,9.0
4,1,15,8.0,4.0
4,1,42,53.0,509.0
4,1,9,53.0,36.0
4,1,21,76.0,25.0
4,1,25,5.0,3.0
4,4,18,12.0,6.0
4,4,22,2.0,2.0
4,4,38,1968.0,988.0
4,4,19,134.0,163.0
4,5,1,444.0,918.0
4,2,2,1980.0,26977.0
4,2,4,575.0,3693000.0
4,2,7,210.0,180.0
4,2,23,92.0,224.0
4,2,27,1123.0,7468.0
4,2,5,106.0,3911.0
4,2,6,153.0,575.0
4,2,8,248.0,213.0
4,6,1,97210.0,183026.0
4,3,1,2014.0,3015.0
4,1,12,16.0,10.0
4,1,15,8.0,4.0
4,1,42,46.0,455.0
4,1,9,56.0,38.0
4,1,21,71.0,23.0
4,1,25,5.0,3.0
4,4,18,10.0,5.0
4,4,22,2.0,2.0
4,4,20,268.0,111.0
4,4,10,69.0,27.0
4,4,43,265.0,153.0
4,4,38,1864.0,787.0
4,4,11,399.0,222.0
4,4,19,373.0,441.0
4,5,1,283.0,573.0
4,2,2,2035.0,28543.0
4,2,4,579.0,5039000.0
4,2,7,228.0,195.0
4,2,23,92.0,229.0
4,2,27,1104.0,7325.0
4,2,5,111.0,4132.0
4,2,6,162.0,609.0
4,2,8,260.0,225.0
4,6,1,97255.0,198095.0
4,3,1,2023.0,1940.0
4,1,12,19.0,12.0
4,1,15,9.0,4.0
4,1,42,47.0,479.0
4,1,9,61.0,42.0
4,1,21,68.0,23.0
4,1,25,10.0,6.0
4,4,18,10.0,5.0
4,4,22,2.0,2.0
4,4,20,25.0,11.0
4,4,10,54.0,20.0
4,4,43,297.0,167.0
4,4,38,1695.0,867.0
4,4,11,400.0,199.0
4,4,19,246.0,278.0
4,5,1,180.0,343.0
4,2,2,2091.0,28479.0
4,2,4,597.0,4578000.0
4,2,7,226.0,193.0
4,2,23,98.0,241.0
4,2,33,81.0,729.0
4,2,36,171.0,2504.0
4,2,46,218.0,2852.0
4,2,27,1210.0,8086.0
4,2,5,109.0,3970.0
4,2,6,163.0,610.0
4,2,8,281.0,240.0
4,6,1,97649.0,185655.0
4,3,1,1485.0,2035.0
4,1,12,22.0,13.0
4,1,15,9.0,5.0
4,1,42,45.0,468.0
4,1,9,67.0,46.0
4,1,21,64.0,19.0
4,1,25,3.0,2.0
4,4,18,8.0,4.0
4,4,22,2.0,2.0
4,4,20,78.0,28.0
4,4,10,27.0,10.0
4,4,43,281.0,149.0
4,4,38,1047.0,439.0
4,4,11,358.0,187.0
4,4,19,333.0,272.0
4,5,1,252.0,452.0
4,2,2,2062.0,28023.0
4,2,4,581.0,3786000.0
4,2,7,118.0,88.0
4,2,23,94.0,228.0
4,2,33,79.0,735.0
4,2,36,174.0,2529.0
4,2,46,247.0,3280.0
4,2,27,958.0,5056.0
4,2,5,111.0,4283.0
4,2,6,145.0,542.0
4,2,8,282.0,233.0
